Relationship.StartNode.NodeID,Relationship.StartNode.NodeIDType,Relationship.EndNode.NodeID,Relationship.EndNode.NodeIDType,Relationship.RelationshipType,Relationship.RelationshipStatus,Relationship.Period.1.startDate,Relationship.Period.1.endDate,Relationship.Period.1.periodType,Relationship.Period.2.startDate,Relationship.Period.2.endDate,Relationship.Period.2.periodType,Relationship.Period.3.startDate,Relationship.Period.3.endDate,Relationship.Period.3.periodType,Relationship.Period.4.startDate,Relationship.Period.4.endDate,Relationship.Period.4.periodType,Relationship.Period.5.startDate,Relationship.Period.5.endDate,Relationship.Period.5.periodType,Relationship.Qualifiers.1.QualifierDimension,Relationship.Qualifiers.1.QualifierCategory,Relationship.Qualifiers.2.QualifierDimension,Relationship.Qualifiers.2.QualifierCategory,Relationship.Qualifiers.3.QualifierDimension,Relationship.Qualifiers.3.QualifierCategory,Relationship.Qualifiers.4.QualifierDimension,Relationship.Qualifiers.4.QualifierCategory,Relationship.Qualifiers.5.QualifierDimension,Relationship.Qualifiers.5.QualifierCategory,Relationship.Quantifiers.1.MeasurementMethod,Relationship.Quantifiers.1.QuantifierAmount,Relationship.Quantifiers.1.QuantifierUnits,Relationship.Quantifiers.2.MeasurementMethod,Relationship.Quantifiers.2.QuantifierAmount,Relationship.Quantifiers.2.QuantifierUnits,Relationship.Quantifiers.3.MeasurementMethod,Relationship.Quantifiers.3.QuantifierAmount,Relationship.Quantifiers.3.QuantifierUnits,Relationship.Quantifiers.4.MeasurementMethod,Relationship.Quantifiers.4.QuantifierAmount,Relationship.Quantifiers.4.QuantifierUnits,Relationship.Quantifiers.5.MeasurementMethod,Relationship.Quantifiers.5.QuantifierAmount,Relationship.Quantifiers.5.QuantifierUnits,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationDocuments,Registration.ValidationReference
254900JM2HY8Q7VVY431,LEI,5299005U11RQ1C27MR12,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-09-01T00:00:00.000Z,,RELATIONSHIP_PERIOD,2017-09-01T00:00:00.000Z,2050-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2025-02-18T17:44:08.139Z,2025-02-18T17:44:08.139Z,PUBLISHED,2026-03-12T11:43:36.962Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JNZVD4H1SA5I86,LEI,2549006E8TVPIEXDSR48,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2018-10-08T00:00:00.000Z,2099-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-10-08T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-29T12:36:07.917Z,2025-12-03T21:47:48.686Z,PUBLISHED,2026-12-29T12:36:07.854Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JNZVD4H1SA5I86,LEI,HL3H1H2BGXWVG3BSWR90,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2018-10-08T00:00:00.000Z,2099-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-10-08T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-29T12:36:07.917Z,2025-12-03T21:47:48.687Z,PUBLISHED,2026-12-29T12:36:07.854Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JPG9LUPJ809738,LEI,2549002HARR1VE257O76,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2016-08-29T00:00:00.000Z,,RELATIONSHIP_PERIOD,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,95.00,,,,,,,,,,,,,,2017-10-25T13:46:28.834Z,2025-09-04T19:19:53.002Z,PUBLISHED,2026-09-05T14:21:36.488Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JPG9LUPJ809738,LEI,2549002HARR1VE257O76,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2016-08-29T00:00:00.000Z,,RELATIONSHIP_PERIOD,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,95.00,,,,,,,,,,,,,,2017-10-25T13:46:28.834Z,2025-09-04T19:19:53.002Z,PUBLISHED,2026-09-05T14:21:36.488Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JQ9LBX9OUIIM71,LEI,5299005U11RQ1C27MR12,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2015-08-28T00:00:00.000Z,,RELATIONSHIP_PERIOD,2015-08-28T00:00:00.000Z,2050-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2025-02-18T17:44:09.754Z,2025-02-18T17:44:09.754Z,PUBLISHED,2026-03-04T13:44:20.560Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JQ9LBX9OUIIM71,LEI,5299005U11RQ1C27MR12,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2015-08-28T00:00:00.000Z,,RELATIONSHIP_PERIOD,2015-08-28T00:00:00.000Z,2050-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2025-02-18T17:44:09.754Z,2025-02-18T17:44:09.754Z,PUBLISHED,2026-03-04T13:44:20.560Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JUUPQ5CA61Y743,LEI,335800FKRXU8C9F4PI09,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2024-03-20T00:00:00.000Z,2024-03-31T00:00:00.000Z,ACCOUNTING_PERIOD,2024-03-20T00:00:00.000Z,,DOCUMENT_FILING_PERIOD,2024-03-20T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,51.00,,,,,,,,,,,,,,2024-12-03T20:39:08.800Z,2025-12-04T13:30:00.012Z,LAPSED,2025-12-03T20:39:08.773Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JUUPQ5CA61Y743,LEI,335800FKRXU8C9F4PI09,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-03-20T00:00:00.000Z,2024-03-31T00:00:00.000Z,ACCOUNTING_PERIOD,2024-03-20T00:00:00.000Z,,DOCUMENT_FILING_PERIOD,2024-03-20T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,51.00,,,,,,,,,,,,,,2024-12-03T20:39:08.800Z,2025-12-04T13:30:00.012Z,LAPSED,2025-12-03T20:39:08.773Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JX6W4IPTXSEF02,LEI,549300NCCDM18XVGOY63,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2019-06-19T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2020-01-01T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,US_GAAP,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2024-05-29T17:56:43.566Z,2025-04-30T05:19:43.986Z,PUBLISHED,2026-05-29T17:56:43.540Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900JX6W4IPTXSEF02,LEI,549300NCCDM18XVGOY63,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-06-19T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2020-01-01T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,US_GAAP,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2024-05-29T17:56:43.566Z,2025-04-30T05:19:43.986Z,PUBLISHED,2026-05-29T17:56:43.540Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K43MTEWCZNY371,LEI,549300H2EAI4YRLWBB20,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2009-08-14T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-21T15:07:39.123Z,2026-01-13T16:07:10.151Z,LAPSED,2025-03-02T08:29:13.473Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K6MGZTGB8ZQA39,LEI,M0NF3M66B4TK81U65451,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2011-02-03T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2017-10-09T18:43:05.769Z,2025-08-19T07:13:37.309Z,PUBLISHED,2026-08-29T12:58:43.760Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K6MGZTGB8ZQA39,LEI,M0NF3M66B4TK81U65451,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2011-02-03T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2017-10-09T18:43:05.769Z,2025-08-19T07:13:37.309Z,PUBLISHED,2026-08-29T12:58:43.760Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K7XE414LLJB443,LEI,213800IYSTUIA9OW1V83,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2013-12-23T00:00:00.000Z,,RELATIONSHIP_PERIOD,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2024-05-21T07:55:57.934Z,2025-04-22T19:37:10.647Z,PUBLISHED,2026-05-21T07:55:57.918Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K7XE414LLJB443,LEI,213800IYSTUIA9OW1V83,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2013-12-23T00:00:00.000Z,,RELATIONSHIP_PERIOD,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2024-05-21T07:55:57.934Z,2025-04-22T19:37:10.647Z,PUBLISHED,2026-05-21T07:55:57.918Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K9BSFJN4KJV104,LEI,549300LNIUIPKJOPIK90,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2008-11-14T00:00:00.000Z,,RELATIONSHIP_PERIOD,2021-04-01T00:00:00.000Z,2022-03-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2017-11-30T15:00:06.537Z,2026-01-07T14:09:12.360Z,PUBLISHED,2027-01-25T10:33:38.069Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900K9BSFJN4KJV104,LEI,549300LNIUIPKJOPIK90,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2008-11-14T00:00:00.000Z,,RELATIONSHIP_PERIOD,2021-04-01T00:00:00.000Z,2022-03-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,100.00,,,,,,,,,,,,,,2017-11-30T15:00:06.537Z,2026-01-07T14:09:12.360Z,PUBLISHED,2027-01-25T10:33:38.069Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KERZS5XFEN4I27,LEI,2549007H3TTO8OKVS781,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-08-27T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,US_GAAP,,,,,,,,,,,,,,,,,,,,,,,,2019-02-14T22:08:52.969Z,2025-01-23T13:52:49.912Z,PUBLISHED,2026-01-23T13:31:39.800Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KETWOIC7UL3Q63,LEI,5493000GV3I1S3MMF497,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-01-25T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-28T13:55:20.761Z,2025-10-28T18:40:16.906Z,PUBLISHED,2026-04-16T17:35:21.596Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
254900KKLSWYRMAG3F37,LEI,213800USCE9Y111R4656,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2007-01-10T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.00,,,,,,,,,,,,,,2019-06-19T15:15:12.257Z,2020-06-20T13:31:04.256Z,LAPSED,2020-06-19T15:15:12.181Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KKLSWYRMAG3F37,LEI,213800USCE9Y111R4656,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2007-01-10T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.00,,,,,,,,,,,,,,2019-06-19T15:15:12.257Z,2020-06-20T13:31:04.256Z,LAPSED,2020-06-19T15:15:12.181Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KNKQFFXDTOQU22,LEI,254900VRFOS0L34NEW18,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2016-06-21T00:00:00.000Z,,DOCUMENT_FILING_PERIOD,2017-12-01T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-01T14:53:04.584Z,2019-10-31T13:31:03.392Z,LAPSED,2019-10-30T14:24:31.705Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KOD0FA9PVF3N64,LEI,9884004RQX8PRBXQ8S60,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2019-08-21T00:00:00.000Z,,RELATIONSHIP_PERIOD,2019-08-21T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,US_GAAP,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.99,,,,,,,,,,,,,,2021-04-19T11:42:22.456Z,2024-04-19T13:30:02.630Z,LAPSED,2024-04-19T11:42:22.370Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KOD0FA9PVF3N64,LEI,9884004RQX8PRBXQ8S60,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-08-21T00:00:00.000Z,,RELATIONSHIP_PERIOD,2019-08-21T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,US_GAAP,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.99,,,,,,,,,,,,,,2021-04-19T11:42:22.456Z,2024-04-19T13:30:02.630Z,LAPSED,2024-04-19T11:42:22.370Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KP4GLF388UJB66,LEI,549300QQMQUIPD2ILM47,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2008-04-17T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2008-04-17T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.97,,,,,,,,,,,,,,2021-05-14T18:31:02.288Z,2022-05-15T13:32:20.367Z,LAPSED,2022-05-14T18:31:02.189Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KP4GLF388UJB66,LEI,549300QQMQUIPD2ILM47,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2008-04-17T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2008-04-17T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,,,,,,ACCOUNTING_CONSOLIDATION,99.97,,,,,,,,,,,,,,2021-05-14T18:31:02.288Z,2022-05-15T13:32:20.367Z,LAPSED,2022-05-14T18:31:02.189Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KRBA5L5EYJNN66,LEI,25490040CPJNVOVTM285,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2015-06-25T00:00:00.000Z,,RELATIONSHIP_PERIOD,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-21T11:58:53.482Z,2024-05-09T15:12:25.629Z,LAPSED,2024-04-05T15:11:24.092Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KRBA5L5EYJNN66,LEI,25490040CPJNVOVTM285,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2015-06-25T00:00:00.000Z,,RELATIONSHIP_PERIOD,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-21T11:58:53.482Z,2024-05-09T15:12:25.629Z,LAPSED,2024-04-05T15:11:24.092Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KTQM1HC7T3XA49,LEI,254900O9EWXJNMHVBL69,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2015-09-30T00:00:00.000Z,2019-09-29T00:00:00.000Z,ACCOUNTING_PERIOD,2015-09-30T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,IFRS,,,,,,,,,ACCOUNTING_CONSOLIDATION,51.00,,,,,,,,,,,,,,2019-04-16T14:36:43.241Z,2022-03-17T13:32:07.324Z,LAPSED,2022-03-16T14:36:43.157Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KXI9XAX3Z00B34,LEI,213800NYDTVQM4SDUD67,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2008-01-08T00:00:00.000Z,,RELATIONSHIP_PERIOD,2008-01-08T00:00:00.000Z,2024-12-19T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-19T16:29:58.495Z,2025-12-20T13:30:00.011Z,LAPSED,2025-12-19T16:29:58.474Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900KXI9XAX3Z00B34,LEI,213800NYDTVQM4SDUD67,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2008-01-08T00:00:00.000Z,,RELATIONSHIP_PERIOD,2008-01-08T00:00:00.000Z,2024-12-19T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-19T16:29:58.495Z,2025-12-20T13:30:00.011Z,LAPSED,2025-12-19T16:29:58.474Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L3CDDJ41J5AJ89,LEI,213800USCE9Y111R4656,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2007-04-10T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,IFRS,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11T13:14:40.770Z,2022-07-02T13:33:24.561Z,LAPSED,2022-07-02T12:55:20.442Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L3CDDJ41J5AJ89,LEI,213800USCE9Y111R4656,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2007-04-10T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,IFRS,,,,,,,,,,,,,,,,,,,,,,,,2019-06-11T13:14:40.770Z,2022-07-02T13:33:24.561Z,LAPSED,2022-07-02T12:55:20.442Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L59A2SGH02M317,LEI,2549006QL1LRAE864640,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2018-11-19T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-11-19T00:00:00.000Z,2019-11-19T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,IFRS,,,,,,,,,,,,,,,,,,,,,,,,2022-07-15T11:43:47.613Z,2025-05-16T10:52:11.441Z,PUBLISHED,2026-06-15T11:43:47.584Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L59A2SGH02M317,LEI,2549006QL1LRAE864640,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2018-11-19T00:00:00.000Z,,RELATIONSHIP_PERIOD,2018-11-19T00:00:00.000Z,2019-11-19T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,ACCOUNTING_STANDARD,IFRS,,,,,,,,,,,,,,,,,,,,,,,,2022-07-15T11:43:47.613Z,2025-05-16T10:52:11.441Z,PUBLISHED,2026-06-15T11:43:47.584Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L8QTUCIKAOFO08,LEI,549300IXL0NHY6E5W175,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,1995-02-28T17:30:00.000Z,,RELATIONSHIP_PERIOD,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,80.00,,,,,,,,,,,,,,2019-02-13T14:50:39.293Z,2025-03-05T08:52:59.735Z,PUBLISHED,2026-03-05T08:52:59.710Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900L8QTUCIKAOFO08,LEI,549300IXL0NHY6E5W175,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,1995-02-28T17:30:00.000Z,,RELATIONSHIP_PERIOD,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,80.00,,,,,,,,,,,,,,2019-02-13T14:50:39.293Z,2025-03-05T08:52:59.735Z,PUBLISHED,2026-03-05T08:52:59.710Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
254900LFW9FLU951RE36,LEI,549300CIWGPE3SRC9Z23,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2016-06-27T00:00:00.000Z,,RELATIONSHIP_PERIOD,2026-01-01T00:00:00.000Z,2026-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,,,,,,,,,,,,,,,,,,,,ACCOUNTING_CONSOLIDATION,60.00,,,,,,,,,,,,,,2025-12-16T19:33:03.782Z,2025-12-16T19:33:03.782Z,PUBLISHED,2027-01-10T15:17:10.418Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
